entity_id,type,payment_id,order_id,settlement_id,settlement_utr,amount,debit,credit,fee,tax,settled_at,description
setl_499755_000649,payment,pay_778428_000649,order_742439_000649,batch_719284_000012,UTR202401222154992,438182,0,428876,7887,1419,2024-01-22T19:21:00,Payment settlement for pay_778428_000649
setl_903061_000650,payment,pay_778159_000650,order_519029_000650,batch_366881_000013,UTR202401249005101,66420,0,65010,1195,215,2024-01-24T00:57:00,Payment settlement for pay_778159_000650
setl_343807_000651,payment,pay_111060_000651,order_203396_000651,batch_366881_000013,UTR202401249005101,76935,0,75302,1384,249,2024-01-24T00:57:00,Payment settlement for pay_111060_000651
setl_187889_000652,payment,pay_643998_000652,order_685098_000652,batch_366881_000013,UTR202401249005101,801589,0,784564,14428,2597,2024-01-24T00:57:00,Payment settlement for pay_643998_000652
setl_397026_000653,payment,pay_567432_000653,order_492292_000653,batch_366881_000013,UTR202401249005101,456282,0,446591,8213,1478,2024-01-24T00:57:00,Payment settlement for pay_567432_000653
setl_727354_000654,payment,pay_823975_000654,order_624776_000654,batch_366881_000013,UTR202401249005101,13219,0,12940,237,42,2024-01-24T00:57:00,Payment settlement for pay_823975_000654
setl_670143_000655,payment,pay_209627_000655,order_409783_000655,batch_366881_000013,UTR202401249005101,25213,0,24679,453,81,2024-01-24T00:57:00,Payment settlement for pay_209627_000655
setl_528497_000656,payment,pay_865618_000656,order_248557_000656,batch_366881_000013,UTR202401249005101,54966,0,53799,989,178,2024-01-24T00:57:00,Payment settlement for pay_865618_000656
setl_370328_000657,payment,pay_922366_000657,order_316916_000657,batch_366881_000013,UTR202401249005101,282609,0,276608,5086,915,2024-01-24T00:57:00,Payment settlement for pay_922366_000657
setl_298202_000658,payment,pay_202365_000658,order_559450_000658,batch_366881_000013,UTR202401249005101,737212,0,721555,13269,2388,2024-01-24T00:57:00,Payment settlement for pay_202365_000658
setl_105735_000659,payment,pay_170437_000659,order_414849_000659,batch_366881_000013,UTR202401249005101,560337,0,548436,10086,1815,2024-01-24T00:57:00,Payment settlement for pay_170437_000659
setl_843596_000660,payment,pay_990429_000660,order_459743_000660,batch_366881_000013,UTR202401249005101,98754,0,96658,1777,319,2024-01-24T00:57:00,Payment settlement for pay_990429_000660
setl_879769_000661,payment,pay_272337_000661,order_876459_000661,batch_366881_000013,UTR202401249005101,191463,0,187397,3446,620,2024-01-24T00:57:00,Payment settlement for pay_272337_000661
setl_927769_000662,payment,pay_267914_000662,order_447067_000662,batch_366881_000013,UTR202401249005101,342249,0,334981,6160,1108,2024-01-24T00:57:00,Payment settlement for pay_267914_000662
setl_107459_000663,payment,pay_936507_000663,order_524723_000663,batch_366881_000013,UTR202401249005101,34430,0,33700,619,111,2024-01-24T00:57:00,Payment settlement for pay_936507_000663
setl_706063_000664,payment,pay_789237_000664,order_553125_000664,batch_366881_000013,UTR202401249005101,90492,0,88571,1628,293,2024-01-24T00:57:00,Payment settlement for pay_789237_000664
setl_647923_000665,payment,pay_306909_000665,order_571413_000665,batch_366881_000013,UTR202401249005101,303861,0,297408,5469,984,2024-01-24T00:57:00,Payment settlement for pay_306909_000665
setl_223552_000666,payment,pay_838968_000666,order_325230_000666,batch_366881_000013,UTR202401249005101,18200,0,17815,327,58,2024-01-24T00:57:00,Payment settlement for pay_838968_000666
setl_645009_000667,payment,pay_206694_000667,order_938338_000667,batch_366881_000013,UTR202401249005101,57945,0,56715,1043,187,2024-01-24T00:57:00,Payment settlement for pay_206694_000667
setl_107543_000668,payment,pay_306647_000668,order_579776_000668,batch_366881_000013,UTR202401249005101,97910,0,95831,1762,317,2024-01-24T00:57:00,Payment settlement for pay_306647_000668
setl_493247_000669,payment,pay_613261_000669,order_653349_000669,batch_366881_000013,UTR202401249005101,88246,0,86373,1588,285,2024-01-24T00:57:00,Payment settlement for pay_613261_000669
setl_786341_000670,payment,pay_741003_000670,order_511612_000670,batch_366881_000013,UTR202401249005101,55603,0,54423,1000,180,2024-01-24T00:57:00,Payment settlement for pay_741003_000670
setl_315397_000671,payment,pay_986589_000671,order_580101_000671,batch_366881_000013,UTR202401249005101,98288,0,96201,1769,318,2024-01-24T00:57:00,Payment settlement for pay_986589_000671
setl_821175_000672,payment,pay_939503_000672,order_411893_000672,batch_366881_000013,UTR202401249005101,144434,0,141368,2599,467,2024-01-24T00:57:00,Payment settlement for pay_939503_000672
setl_943356_000673,payment,pay_240454_000673,order_428399_000673,batch_366881_000013,UTR202401249005101,50026,0,48964,900,162,2024-01-24T00:57:00,Payment settlement for pay_240454_000673
setl_431246_000674,payment,pay_291936_000674,order_491439_000674,batch_366881_000013,UTR202401249005101,76954,0,75320,1385,249,2024-01-24T00:57:00,Payment settlement for pay_291936_000674
setl_528705_000675,payment,pay_538555_000675,order_725397_000675,batch_366881_000013,UTR202401249005101,301174,0,294778,5421,975,2024-01-24T00:57:00,Payment settlement for pay_538555_000675
setl_479867_000676,payment,pay_294776_000676,order_610310_000676,batch_366881_000013,UTR202401249005101,463558,0,453713,8344,1501,2024-01-24T00:57:00,Payment settlement for pay_294776_000676
setl_211760_000677,payment,pay_776604_000677,order_281649_000677,batch_366881_000013,UTR202401249005101,74178,0,72603,1335,240,2024-01-24T00:57:00,Payment settlement for pay_776604_000677
setl_262297_000678,payment,pay_247111_000678,order_296187_000678,batch_366881_000013,UTR202401249005101,424749,0,415728,7645,1376,2024-01-24T00:57:00,Payment settlement for pay_247111_000678
setl_546768_000679,payment,pay_476479_000679,order_110048_000679,batch_366881_000013,UTR202401249005101,35575,0,34820,640,115,2024-01-24T00:57:00,Payment settlement for pay_476479_000679
setl_783226_000680,payment,pay_502594_000680,order_688861_000680,batch_366881_000013,UTR202401249005101,359506,0,351871,6471,1164,2024-01-24T00:57:00,Payment settlement for pay_502594_000680
setl_713805_000681,payment,pay_817956_000681,order_615611_000681,batch_366881_000013,UTR202401249005101,940345,0,920373,16926,3046,2024-01-24T00:57:00,Payment settlement for pay_817956_000681
setl_365953_000682,payment,pay_612438_000682,order_275377_000682,batch_366881_000013,UTR202401249005101,116179,0,113712,2091,376,2024-01-24T00:57:00,Payment settlement for pay_612438_000682
setl_373995_000683,payment,pay_898025_000683,order_331241_000683,batch_366881_000013,UTR202401249005101,46025,0,45048,828,149,2024-01-24T00:57:00,Payment settlement for pay_898025_000683
setl_996508_000684,payment,pay_663723_000684,order_402692_000684,batch_366881_000013,UTR202401249005101,739768,0,724057,13315,2396,2024-01-24T00:57:00,Payment settlement for pay_663723_000684
setl_662146_000685,payment,pay_878586_000685,order_910074_000685,batch_366881_000013,UTR202401249005101,388214,0,379970,6987,1257,2024-01-24T00:57:00,Payment settlement for pay_878586_000685
setl_544136_000686,payment,pay_218710_000686,order_700534_000686,batch_366881_000013,UTR202401249005101,81186,0,79463,1461,262,2024-01-24T00:57:00,Payment settlement for pay_218710_000686
setl_692099_000687,payment,pay_484682_000687,order_668373_000687,batch_366881_000013,UTR202401249005101,521815,0,510733,9392,1690,2024-01-24T00:57:00,Payment settlement for pay_484682_000687
setl_483405_000688,payment,pay_853905_000688,order_562806_000688,batch_366881_000013,UTR202401249005101,65725,0,64330,1183,212,2024-01-24T00:57:00,Payment settlement for pay_853905_000688
setl_741603_000689,payment,pay_871740_000689,order_970392_000689,batch_366881_000013,UTR202401249005101,629777,0,616402,11335,2040,2024-01-24T00:57:00,Payment settlement for pay_871740_000689
setl_388946_000690,payment,pay_133796_000690,order_571578_000690,batch_366881_000013,UTR202401249005101,21401,0,20947,385,69,2024-01-24T00:57:00,Payment settlement for pay_133796_000690
setl_813666_000691,payment,pay_223088_000691,order_913308_000691,batch_366881_000013,UTR202401249005101,37509,0,36713,675,121,2024-01-24T00:57:00,Payment settlement for pay_223088_000691
setl_516760_000692,payment,pay_873443_000692,order_716482_000692,batch_366881_000013,UTR202401249005101,89988,0,88078,1619,291,2024-01-24T00:57:00,Payment settlement for pay_873443_000692
setl_891645_000693,payment,pay_548965_000693,order_274044_000693,batch_366881_000013,UTR202401249005101,37082,0,36295,667,120,2024-01-24T00:57:00,Payment settlement for pay_548965_000693
setl_313588_000694,payment,pay_316995_000694,order_944565_000694,batch_366881_000013,UTR202401249005101,283928,0,277899,5110,919,2024-01-24T00:57:00,Payment settlement for pay_316995_000694
setl_533301_000695,payment,pay_394739_000695,order_725850_000695,batch_366881_000013,UTR202401249005101,52421,0,51309,943,169,2024-01-24T00:57:00,Payment settlement for pay_394739_000695
setl_678923_000696,payment,pay_406849_000696,order_403387_000696,batch_366881_000013,UTR202401249005101,77425,0,75782,1393,250,2024-01-24T00:57:00,Payment settlement for pay_406849_000696
setl_921861_000697,payment,pay_812296_000697,order_954779_000697,batch_366881_000013,UTR202401249005101,63948,0,62590,1151,207,2024-01-24T00:57:00,Payment settlement for pay_812296_000697
setl_684646_000698,payment,pay_162165_000698,order_390794_000698,batch_366881_000013,UTR202401249005101,27392,0,26811,493,88,2024-01-24T00:57:00,Payment settlement for pay_162165_000698
setl_605904_000699,payment,pay_253347_000699,order_845951_000699,batch_366881_000013,UTR202401249005101,98635,0,96541,1775,319,2024-01-24T00:57:00,Payment settlement for pay_253347_000699
setl_911801_000700,payment,pay_613234_000700,order_249077_000700,batch_421549_000014,UTR202401256777340,240885,0,235770,4335,780,2024-01-25T14:25:00,Payment settlement for pay_613234_000700
setl_839764_000701,payment,pay_534346_000701,order_493396_000701,batch_421549_000014,UTR202401256777340,93050,0,91075,1674,301,2024-01-25T14:25:00,Payment settlement for pay_534346_000701
setl_517469_000702,payment,pay_906233_000702,order_197616_000702,batch_421549_000014,UTR202401256777340,493112,0,482639,8876,1597,2024-01-25T14:25:00,Payment settlement for pay_906233_000702
setl_871523_000703,payment,pay_828449_000703,order_486999_000703,batch_421549_000014,UTR202401256777340,271593,0,265826,4888,879,2024-01-25T14:25:00,Payment settlement for pay_828449_000703
setl_244775_000704,payment,pay_102593_000704,order_911739_000704,batch_421549_000014,UTR202401256777340,548833,0,537177,9878,1778,2024-01-25T14:25:00,Payment settlement for pay_102593_000704
setl_996531_000705,payment,pay_580718_000705,order_765678_000705,batch_421549_000014,UTR202401256777340,687811,0,673203,12380,2228,2024-01-25T14:25:00,Payment settlement for pay_580718_000705
setl_791308_000706,payment,pay_166407_000706,order_934328_000706,batch_421549_000014,UTR202401256777340,214205,0,209657,3855,693,2024-01-25T14:25:00,Payment settlement for pay_166407_000706
setl_224870_000707,payment,pay_964915_000707,order_322142_000707,batch_421549_000014,UTR202401256777340,52318,0,51208,941,169,2024-01-25T14:25:00,Payment settlement for pay_964915_000707
setl_884140_000708,payment,pay_397368_000708,order_454161_000708,batch_421549_000014,UTR202401256777340,168468,0,164891,3032,545,2024-01-25T14:25:00,Payment settlement for pay_397368_000708
setl_340932_000709,payment,pay_993829_000709,order_608913_000709,batch_421549_000014,UTR202401256777340,99463,0,97351,1790,322,2024-01-25T14:25:00,Payment settlement for pay_993829_000709
setl_568288_000710,payment,pay_150760_000710,order_148174_000710,batch_421549_000014,UTR202401256777340,340953,0,333712,6137,1104,2024-01-25T14:25:00,Payment settlement for pay_150760_000710
setl_921149_000711,payment,pay_230272_000711,order_999312_000711,batch_421549_000014,UTR202401256777340,339346,0,332139,6108,1099,2024-01-25T14:25:00,Payment settlement for pay_230272_000711
setl_833281_000712,payment,pay_548580_000712,order_312146_000712,batch_421549_000014,UTR202401256777340,95196,0,93175,1713,308,2024-01-25T14:25:00,Payment settlement for pay_548580_000712
setl_269654_000713,payment,pay_266699_000713,order_387330_000713,batch_421549_000014,UTR202401256777340,288971,0,282834,5201,936,2024-01-25T14:25:00,Payment settlement for pay_266699_000713
setl_205149_000714,payment,pay_186424_000714,order_489906_000714,batch_421549_000014,UTR202401256777340,186782,0,182815,3362,605,2024-01-25T14:25:00,Payment settlement for pay_186424_000714
setl_324875_000715,payment,pay_515594_000715,order_755993_000715,batch_421549_000014,UTR202401256777340,866708,0,848300,15600,2808,2024-01-25T14:25:00,Payment settlement for pay_515594_000715
setl_633036_000716,payment,pay_345517_000716,order_550081_000716,batch_421549_000014,UTR202401256777340,22475,0,21999,404,72,2024-01-25T14:25:00,Payment settlement for pay_345517_000716
setl_520018_000717,payment,pay_323788_000717,order_599968_000717,batch_421549_000014,UTR202401256777340,87814,0,85950,1580,284,2024-01-25T14:25:00,Payment settlement for pay_323788_000717
setl_924265_000718,payment,pay_644676_000718,order_813013_000718,batch_421549_000014,UTR202401256777340,11056,0,10822,199,35,2024-01-25T14:25:00,Payment settlement for pay_644676_000718
setl_454877_000719,payment,pay_460263_000719,order_956800_000719,batch_421549_000014,UTR202401256777340,463872,0,454021,8349,1502,2024-01-25T14:25:00,Payment settlement for pay_460263_000719
setl_939756_000720,payment,pay_600905_000720,order_174268_000720,batch_421549_000014,UTR202401256777340,21708,0,21248,390,70,2024-01-25T14:25:00,Payment settlement for pay_600905_000720
setl_677321_000721,payment,pay_945106_000721,order_207402_000721,batch_421549_000014,UTR202401256777340,58177,0,56942,1047,188,2024-01-25T14:25:00,Payment settlement for pay_945106_000721
setl_743852_000722,payment,pay_413791_000722,order_243790_000722,batch_421549_000014,UTR202401256777340,926439,0,906763,16675,3001,2024-01-25T14:25:00,Payment settlement for pay_413791_000722
setl_830917_000723,payment,pay_239613_000723,order_772741_000723,batch_421549_000014,UTR202401256777340,18966,0,18564,341,61,2024-01-25T14:25:00,Payment settlement for pay_239613_000723
setl_817817_000724,payment,pay_690653_000724,order_108886_000724,batch_421549_000014,UTR202401256777340,186044,0,182094,3348,602,2024-01-25T14:25:00,Payment settlement for pay_690653_000724
setl_841122_000725,payment,pay_468247_000725,order_857524_000725,batch_421549_000014,UTR202401256777340,492308,0,481853,8861,1594,2024-01-25T14:25:00,Payment settlement for pay_468247_000725
setl_154581_000726,payment,pay_531709_000726,order_746002_000726,batch_421549_000014,UTR202401256777340,213898,0,209355,3850,693,2024-01-25T14:25:00,Payment settlement for pay_531709_000726
setl_268546_000727,payment,pay_205345_000727,order_246814_000727,batch_421549_000014,UTR202401256777340,87276,0,85424,1570,282,2024-01-25T14:25:00,Payment settlement for pay_205345_000727
setl_508004_000728,payment,pay_502686_000728,order_468611_000728,batch_421549_000014,UTR202401256777340,28327,0,27727,509,91,2024-01-25T14:25:00,Payment settlement for pay_502686_000728
setl_766764_000729,payment,pay_390421_000729,order_775933_000729,batch_421549_000014,UTR202401256777340,82534,0,80782,1485,267,2024-01-25T14:25:00,Payment settlement for pay_390421_000729
setl_105547_000730,payment,pay_729153_000730,order_856211_000730,batch_421549_000014,UTR202401256777340,13515,0,13229,243,43,2024-01-25T14:25:00,Payment settlement for pay_729153_000730
